Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
1707,1698048453191,23/10/2023 08:07:33,1698052053191,1,23/10/2023 10:07:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,49,trial5,1,5od4j5,1,timedOut,,1166,1166,1166,1166,1166,1166,1,1166,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1173.939597,549.5476412,,0.5,42,244,328
1708,1698048453741,23/10/2023 08:07:33,1698052053741,1,23/10/2023 10:07:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,49,trial5,2,ms2s6b,2,timedOut,,550,550,550,550,550,550,1,550,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1173.939597,549.5476412,,0.5,42,244,328
1709,1698048453757,23/10/2023 08:07:33,1698052053757,1,23/10/2023 10:07:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,49,trial5,1,5od4j5,1,continue,,1732,1732,1732,1732,1732,1732,1,1732,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1173.939597,549.5476412,,0.5,42,244,328
1710,1698048454162,23/10/2023 08:07:34,1698052054162,1,23/10/2023 10:07:34,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,49,trial5,3,8ok99o,3,response,2,420,416,420,420,416,420,1,420,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1173.939597,549.5476412,,0.5,42,245,329
1711,1698048455658,23/10/2023 08:07:35,1698052055658,1,23/10/2023 10:07:35,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,49,trial5,4,wfkkb2,4,timedOut,,1501.0000000002328,1501,1501.0000000002328,1501.0000000002328,1501,1501.0000000002328,1,1501.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1173.939597,549.5476412,,0.5,42,245,329
1712,1698048457073,23/10/2023 08:07:37,1698052057073,1,23/10/2023 10:07:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,50,trial5,1,5od4j5,1,timedOut,,1416,1416,1416,1416,1416,1416,1,1416,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1409.102019,695.4273764,,0.5,42,245,329
1713,1698048457641,23/10/2023 08:07:37,1698052057641,1,23/10/2023 10:07:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,50,trial5,1,5od4j5,1,continue,,1983,1983,1983,1983,1983,1983,1,1983,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1409.102019,695.4273764,,0.5,42,245,329
1714,1698048457774,23/10/2023 08:07:37,1698052057774,1,23/10/2023 10:07:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,50,trial5,2,ms2s6b,2,timedOut,,701,701,701,701,701,701,1,701,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1409.102019,695.4273764,,0.5,42,245,329
1715,1698048458079,23/10/2023 08:07:38,1698052058079,1,23/10/2023 10:07:38,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,50,trial5,3,8ok99o,3,response,2,303,299,303,303,299,303,1,303,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1409.102019,695.4273764,,0.5,42,246,330
1716,1698048459573,23/10/2023 08:07:39,1698052059573,1,23/10/2023 10:07:39,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,50,trial5,4,wfkkb2,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1409.102019,695.4273764,,0.5,42,246,330
1717,1698048461074,23/10/2023 08:07:41,1698052061074,1,23/10/2023 10:07:41,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,51,trial5,1,5od4j5,1,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1497.694864,986.3669425,,0.5,42,246,330
1718,1698048461641,23/10/2023 08:07:41,1698052061641,1,23/10/2023 10:07:41,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,51,trial5,1,5od4j5,1,continue,,2067,2067,2067,2067,2067,2067,1,2067,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1497.694864,986.3669425,,0.5,42,246,330
1719,1698048462058,23/10/2023 08:07:42,1698052062058,1,23/10/2023 10:07:42,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,51,trial5,2,ms2s6b,2,timedOut,,984,984,984,984,984,984,1,984,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1497.694864,986.3669425,,0.5,42,246,330
1720,1698048462421,23/10/2023 08:07:42,1698052062421,1,23/10/2023 10:07:42,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,51,trial5,3,8ok99o,3,response,2,362,350,362,362,350,362,0,362,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1497.694864,986.3669425,,0.5,42.5,246,331
1721,1698048463908,23/10/2023 08:07:43,1698052063908,1,23/10/2023 10:07:43,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,51,trial5,4,wfkkb2,4,timedOut,,1500.0000000002328,1500,1500.0000000002328,1500.0000000002328,1500,1500.0000000002328,1,1500.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1497.694864,986.3669425,,0.5,42.5,246,331
1722,1698048465007,23/10/2023 08:07:45,1698052065007,1,23/10/2023 10:07:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,52,trial5,1,5od4j5,1,timedOut,,1099,1099,1099,1099,1099,1099,1,1099,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1092.097049,865.2926808,,0.5,42.5,246,331
1723,1698048465558,23/10/2023 08:07:45,1698052065558,1,23/10/2023 10:07:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,52,trial5,1,5od4j5,1,continue,,1650,1650,1650,1650,1650,1650,1,1650,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1092.097049,865.2926808,,0.5,42.5,246,331
1724,1698048465874,23/10/2023 08:07:45,1698052065874,1,23/10/2023 10:07:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,52,trial5,2,ms2s6b,2,timedOut,,868,868,868,868,868,868,1,868,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1092.097049,865.2926808,,0.5,42.5,246,331
1725,1698048466491,23/10/2023 08:07:46,1698052066491,1,23/10/2023 10:07:46,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,52,trial5,3,8ok99o,3,response,2,616,615,616,616,615,616,1,616,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1092.097049,865.2926808,,0.5,42.5,247,332
1726,1698048467991,23/10/2023 08:07:47,1698052067991,1,23/10/2023 10:07:47,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,52,trial5,4,wfkkb2,4,timedOut,,1502,1501,1502,1502,1501,1502,1,1502,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,blue.png,red.png,1,2,0.1,0,1092.097049,865.2926808,,0.5,42.5,247,332
1727,1698048469174,23/10/2023 08:07:49,1698052069174,1,23/10/2023 10:07:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,53,trial5,1,5od4j5,1,timedOut,,1184,1184,1184,1184,1184,1184,1,1184,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1179.817457,715.8605859,,0.5,42.5,247,332
1728,1698048469741,23/10/2023 08:07:49,1698052069741,1,23/10/2023 10:07:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,53,trial5,1,5od4j5,1,continue,,1751,1751,1751,1751,1751,1751,1,1751,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1179.817457,715.8605859,,0.5,42.5,247,332
1729,1698048469891,23/10/2023 08:07:49,1698052069891,1,23/10/2023 10:07:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,53,trial5,2,ms2s6b,2,timedOut,,717,716,717,717,716,717,1,717,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1179.817457,715.8605859,,0.5,42.5,247,332
1730,1698048470777,23/10/2023 08:07:50,1698052070777,1,23/10/2023 10:07:50,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,53,trial5,3,8ok99o,3,response,2,885,883,885,885,883,885,1,885,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1179.817457,715.8605859,,0.5,42.5,248,333
1731,1698048472274,23/10/2023 08:07:52,1698052072274,1,23/10/2023 10:07:52,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,53,trial5,4,wfkkb2,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1179.817457,715.8605859,,0.5,42.5,248,333
1732,1698048473658,23/10/2023 08:07:53,1698052073658,1,23/10/2023 10:07:53,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,54,trial5,1,5od4j5,1,timedOut,,1383.0000000002328,1383,1383.0000000002328,1383.0000000002328,1383,1383.0000000002328,1,1383.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1380.712943,831.3269171,,0.5,42.5,248,333
1733,1698048474224,23/10/2023 08:07:54,1698052074224,1,23/10/2023 10:07:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,54,trial5,1,5od4j5,1,continue,,1950,1950,1950,1950,1950,1950,1,1950,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1380.712943,831.3269171,,0.5,42.5,248,333
1734,1698048474491,23/10/2023 08:07:54,1698052074491,1,23/10/2023 10:07:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,54,trial5,2,ms2s6b,2,timedOut,,834,834,834,834,834,834,1,834,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1380.712943,831.3269171,,0.5,42.5,248,333
1735,1698048474956,23/10/2023 08:07:54,1698052074956,1,23/10/2023 10:07:54,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,54,trial5,3,8ok99o,3,response,2,463,449,463,463,449,463,0,463,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1380.712943,831.3269171,,0.5,43,248,334
1736,1698048476441,23/10/2023 08:07:56,1698052076441,1,23/10/2023 10:07:56,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,54,trial5,4,wfkkb2,4,timedOut,,1501,1500,1501,1501,1500,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1380.712943,831.3269171,,0.5,43,248,334
1737,1698048477659,23/10/2023 08:07:57,1698052077659,1,23/10/2023 10:07:57,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,55,trial5,1,5od4j5,1,timedOut,,1219,1219,1219,1219,1219,1219,1,1219,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,red.png,blue.png,2,1,0,0.1,1228.028833,746.1725522,,0.5,43,248,334
1738,1698048478240,23/10/2023 08:07:58,1698052078240,1,23/10/2023 10:07:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,55,trial5,1,5od4j5,1,continue,,1799,1799,1799,1799,1799,1799,1,1799,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,2,1,2,1,red.png,blue.png,2,1,0,0.1,1228.028833,746.1725522,,0.5,43,248,334
1739,1698048478408,23/10/2023 08:07:58,1698052078408,1,23/10/2023 10:07:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,55,trial5,2,ms2s6b,2,timedOut,,748.0000000002328,748,748.0000000002328,748.0000000002328,748,748.0000000002328,1,748.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,red.png,blue.png,2,1,0,0.1,1228.028833,746.1725522,,0.5,43,248,334
1740,1698048478887,23/10/2023 08:07:58,1698052078887,1,23/10/2023 10:07:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,55,trial5,3,8ok99o,3,response,2,479,467,479,479,467,479,0,479,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,2,1,2,1,red.png,blue.png,2,1,0,0.1,1228.028833,746.1725522,,0.5,43.5,248,335
1741,1698048480374,23/10/2023 08:08:00,1698052080374,1,23/10/2023 10:08:00,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,55,trial5,4,wfkkb2,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,red.png,blue.png,2,1,0,0.1,1228.028833,746.1725522,,0.5,43.5,248,335
1742,1698048481408,23/10/2023 08:08:01,1698052081408,1,23/10/2023 10:08:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,56,trial5,1,5od4j5,1,timedOut,,1033.0000000002328,1033,1033.0000000002328,1033.0000000002328,1033,1033.0000000002328,1,1033.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1028.352345,998.7801748,,0.5,43.5,248,335
1743,1698048481975,23/10/2023 08:08:01,1698052081975,1,23/10/2023 10:08:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,56,trial5,1,5od4j5,1,continue,,1600,1600,1600,1600,1600,1600,1,1600,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1028.352345,998.7801748,,0.5,43.5,248,335
1744,1698048482407,23/10/2023 08:08:02,1698052082407,1,23/10/2023 10:08:02,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,56,trial5,2,ms2s6b,2,timedOut,,1000.0000000002328,1000,1000.0000000002328,1000.0000000002328,1000,1000.0000000002328,1,1000.0000000002328,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1028.352345,998.7801748,,0.5,43.5,248,335
1745,1698048483257,23/10/2023 08:08:03,1698052083257,1,23/10/2023 10:08:03,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,56,trial5,3,8ok99o,3,response,1,848,834,848,848,834,848,0,848,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1028.352345,998.7801748,,0.5,44,248,336
1746,1698048484741,23/10/2023 08:08:04,1698052084741,1,23/10/2023 10:08:04,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,56,trial5,4,wfkkb2,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1028.352345,998.7801748,,0.5,44,248,336
1747,1698048485891,23/10/2023 08:08:05,1698052085891,1,23/10/2023 10:08:05,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,57,trial5,1,5od4j5,1,timedOut,,1150,1150,1150,1150,1150,1150,1,1150,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1146.986527,620.4524986,,0.5,44,248,336
1748,1698048486458,23/10/2023 08:08:06,1698052086458,1,23/10/2023 10:08:06,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,57,trial5,1,5od4j5,1,continue,,1716,1716,1716,1716,1716,1716,1,1716,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1146.986527,620.4524986,,0.5,44,248,336
1749,1698048486508,23/10/2023 08:08:06,1698052086508,1,23/10/2023 10:08:06,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,57,trial5,2,ms2s6b,2,timedOut,,616,616,616,616,616,616,1,616,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1146.986527,620.4524986,,0.5,44,248,336
1750,1698048486600,23/10/2023 08:08:06,1698052086600,1,23/10/2023 10:08:06,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,57,trial5,3,8ok99o,3,response,2,92.00000000023283,84,92.00000000023283,92.00000000023283,84,92.00000000023283,0,92.00000000023283,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1146.986527,620.4524986,,0.5,44.5,248,337
1751,1698048488091,23/10/2023 08:08:08,1698052088091,1,23/10/2023 10:08:08,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,57,trial5,4,wfkkb2,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,2,1,2,1,blue.png,red.png,1,2,0,0.1,1146.986527,620.4524986,,0.5,44.5,248,337
1752,1698048489540,23/10/2023 08:08:09,1698052089540,1,23/10/2023 10:08:09,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,58,trial5,1,5od4j5,1,timedOut,,1449,1449,1449,1449,1449,1449,1,1449,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1447.470838,917.6102552,,0.5,44.5,248,337
1753,1698048490107,23/10/2023 08:08:10,1698052090107,1,23/10/2023 10:08:10,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,58,trial5,1,5od4j5,1,continue,,2016,2016,2016,2016,2016,2016,1,2016,0,0,,Fixation Timing,Fixation,1,object-154,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1447.470838,917.6102552,,0.5,44.5,248,337
1754,1698048490458,23/10/2023 08:08:10,1698052090458,1,23/10/2023 10:08:10,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,58,trial5,2,ms2s6b,2,timedOut,,917,917,917,917,917,917,1,917,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1447.470838,917.6102552,,0.5,44.5,248,337
1755,1698048490871,23/10/2023 08:08:10,1698052090871,1,23/10/2023 10:08:10,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,58,trial5,3,8ok99o,3,response,2,412,400,412,412,400,412,1,412,0,0,,Keyboard Response,Keyboard Response,4,object-298,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1447.470838,917.6102552,,0.5,44.5,249,338
1756,1698048492358,23/10/2023 08:08:12,1698052092358,1,23/10/2023 10:08:12,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,58,trial5,4,wfkkb2,4,timedOut,,1501,1500,1501,1501,1500,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial5,11,5,0.7,1,2,1,2,red.png,blue.png,2,1,0.1,0,1447.470838,917.6102552,,0.5,44.5,249,338
